,0,1,2
18363,0.0,0.0,0.0
18364,0.0,0.0,0.0
18365,0.0,0.0,0.0
18366,0.0,0.0,0.0
18367,0.0,0.0,0.0
18368,0.0,0.0,0.0
18369,0.0,0.0,0.0
18370,0.0,0.0,0.0
18371,0.0,0.0,0.0
18372,0.0,0.0,0.0
18373,0.0,0.0,0.0
18374,0.0,0.0,0.0
18375,0.0,0.0,0.0
18376,0.0,0.0,0.0
18377,0.0,0.0,0.0
18378,0.0,0.0,0.0
18379,0.0,0.0,0.0
18380,0.0,0.0,0.0
18381,0.0,0.0,0.0
18382,0.0,0.0,0.0
18383,0.0,0.0,0.0
18384,0.0,0.0,0.0
18385,0.0,0.0,0.0
18386,0.0,0.0,0.0
18387,0.0,0.0,0.0
18388,0.0,0.0,0.0
18389,0.0,0.0,0.0
18390,0.0,0.0,0.0
18391,0.0,0.0,0.0
18392,0.0,0.0,0.0
18393,0.0,0.0,0.0
18394,0.0,0.0,0.0
18395,0.0,0.0,0.0
18396,0.0,0.0,0.0
18397,0.0,0.0,0.0
18398,0.0,0.0,0.0
18399,0.0,0.0,0.0
18400,0.0,0.0,0.0
18401,0.0,0.0,0.0
18402,0.0,0.0,0.0
18403,0.0,0.0,0.0
18404,0.0,0.0,0.0
18405,0.0,0.0,0.0
18406,0.0,0.0,0.0
18407,0.0,0.0,0.0
18408,0.0,0.0,0.0
18409,0.0,0.0,0.0
18410,0.0,0.0,0.0
18411,0.0,0.0,0.0
18412,0.0,0.0,0.0
18413,0.0,0.0,0.0
18414,0.0,0.0,0.0
18415,0.0,0.0,0.0
18416,0.0,0.0,0.0
18417,0.0,0.0,0.0
18418,0.0,0.0,0.0
18419,0.0,0.0,0.0
18420,0.0,0.0,0.0
18421,0.0,0.0,0.0
18422,0.0,0.0,0.0
18423,0.0,0.0,0.0
18424,0.0,0.0,0.0
18425,0.0,0.0,0.0
18426,0.0,0.0,0.0
18427,0.0,0.0,0.0
18428,0.0,0.0,0.0
18429,0.0,0.0,0.0
18430,0.0,0.0,0.0
18431,0.20154740873435123,0.11630918754667578,-0.013080403084891716
18432,0.08010763762656536,0.058433260430745426,-0.0030027280310073318
18433,0.04074521231232157,0.037803251646595315,0.0003075027732314449
18434,0.022685001104716437,0.02800184419970853,0.0015438613114540848
18435,0.01275884836937236,0.022536609504957013,0.002017533559352749
18436,0.006635284389648359,0.019119831565319212,0.0021535631368467373
18437,0.0025760349746514984,0.01679367154983733,0.002110485220145091
18438,-0.00016570934750761215,0.015108005849818931,0.0019622552967848523
18439,-0.001971324958551032,0.013799947820821667,0.0017124541249559247
18440,-0.00330978353539161,0.012732144963940553,0.0013579851759158179
18441,-0.004558362003999035,0.01182266393466136,0.0009751752002713008
18442,0.0,0.0,0.0
18443,0.0,0.0,0.0
18444,0.0,0.0,0.0
18445,0.0,0.0,0.0
18446,0.0,0.0,0.0
18447,0.0,0.0,0.0
18448,0.0,0.0,0.0
18449,0.0,0.0,0.0
18450,0.0,0.0,0.0
18451,0.0,0.0,0.0
18452,0.0,0.0,0.0
18453,-0.011922730247590994,0.024266340537709503,0.0009413296166171405
18454,-0.013600378027018575,0.020972851205110526,0.002261805415253177
18455,-0.013253463778658773,0.01714259657041726,0.0034305942444327916
18456,-0.01005097114875618,0.013616780323034965,0.003929304310531598
18457,-0.0077181654552064775,0.011485243708877517,0.004092976248847475
18458,-0.006526703257079604,0.010281480887879724,0.004202595113823689
18459,-0.005807748560729526,0.00942008922639682,0.004277055832523817
18460,-0.005163891039909888,0.00865295025016002,0.004298600913602912
18461,-0.0046604514516804,0.00797827229233241,0.004282669093918199
18462,-0.004294676064313989,0.0073987070271446095,0.004240210268604142
18463,-0.00408475402480279,0.006898736329250241,0.004184070905073751
18464,-0.003933977644286438,0.006435841205459008,0.004121412786930574
18465,-0.0037047339466568926,0.006003340862510375,0.004062582535744442
18466,-0.0034130296135257967,0.005659009736093433,0.004012887965913724
18467,-0.003107461426222671,0.005421845959612593,0.003968727321680168
18468,-0.002870065274962156,0.005258192610501699,0.003923074016157029
18469,-0.0026364181067766003,0.005118677551092614,0.0038840560268101954
18470,-0.00242369234540202,0.004992963568570298,0.0038480149252878267
18471,-0.002298431676953644,0.004871350234979925,0.003808356236795533
18472,-0.002136037731466287,0.004725243191452341,0.003772004813645779
18473,-0.0019454276281060385,0.004579915208110869,0.003742912780050006
18474,-0.0017252685658193801,0.004457695292563336,0.0037387269334620923
18475,-0.0014917722713144762,0.004361519405239083,0.00374838704695661
18476,-0.0013157709920724242,0.004280431250217205,0.00374900054183966
18477,-0.0011668051466747673,0.00418054568441836,0.0037336922777893816
18478,-0.0009973588010160467,0.0040551877731659115,0.0037043572203858564
18479,-0.0008156290118845961,0.00392786053303161,0.00367009500392455
18480,-0.000672681488002825,0.0038120942777413558,0.003636565526625681
18481,-0.0005874306603991245,0.0037128911902735606,0.003610567125676527
18482,-0.00045174967223166366,0.00361427263239829,0.0035916916314468546
18483,-0.0003103256068776335,0.0035256986210391345,0.0035777127347190987
18484,-0.00015452179493359423,0.00345297049984356,0.003572008884344829
18485,-7.063028512519138e-05,0.0033916767322303455,0.003562405258311682
18486,-1.5426532236039554e-05,0.0033161046881900924,0.0035438068147754546
18487,6.035178215268761e-05,0.0032272630628161153,0.0035170339145835536
18488,0.00012692180915905736,0.0031324455889150684,0.0034844693337181118
18489,0.00016566234817113647,0.003032398280067079,0.0034435372645193916
18490,0.00021086648150534502,0.002922698243839386,0.0033970815496108283
18491,0.00024366831496258547,0.0028131043427156313,0.003349427558590205
18492,0.00028979203045745414,0.0027152118139372418,0.003310327232793783
18493,0.0003471756749040256,0.002632161957833476,0.003280756740438235
18494,0.00039151580128929636,0.0025573029295382745,0.003253567526719927
18495,0.00042167793393295264,0.002486415050982917,0.003229551501993556
18496,0.0005246878061045542,0.00240958943117372,0.003211609075243208
18497,0.0006714635818041077,0.002335218221319926,0.0031941759374181735
18498,0.000818589995011447,0.0022675537049622082,0.003175730319763647
18499,0.0009978392728270265,0.002199865404818129,0.0031580107736515024
18500,0.00117444223343706,0.0021368361551333576,0.003143089858956949
18501,0.0013244394104506636,0.0020771212223470903,0.0031305504244595337
18502,0.001423074354569303,0.002020294850101802,0.0031143752632360154
18503,0.0014321896289381277,0.0019741949107137716,0.0030929310415006217
18504,0.0014093031628272762,0.0019293476330485553,0.0030671034543625626
18505,0.0013717010272896561,0.001885826105557485,0.003038902378424325
18506,0.0014028342412638532,0.0018338186117843039,0.003011511986092727
18507,0.0014878251702076933,0.0017749182020201297,0.0029850268823454038
18508,0.001650129816742397,0.0017069683550505557,0.002961643851206705
18509,0.001794918253008235,0.0016481617427279874,0.002934794714137052
18510,0.0019309432195286306,0.0015906333519939884,0.002902883294943026
18511,0.0021042476446065826,0.0015237902657920595,0.002871428572050791
18512,0.0022638106380872903,0.0014598936570480085,0.0028393091057578182
18513,0.002449366086880119,0.0013899145422585737,0.002801333159548715
18514,0.002628404467832042,0.0013243867616024815,0.0027669153495518467
18515,0.0026521507262184285,0.0012953590775038356,0.0027412684598784472
18516,0.002551389062021138,0.001295278999831302,0.0027279681412090495
18517,0.0025441600317013258,0.0012810892974324558,0.002722446106245103
18518,0.002646896635821197,0.0012475341256004513,0.00271636164958377
18519,0.0028005440330937876,0.0012074400234710105,0.002708085440371065
18520,0.0027869571751989184,0.0011946203749778675,0.002689609162267706
18521,0.0027031231747461134,0.0011935754354237482,0.0026742947472429383
18522,0.0027131026430910303,0.0011787030043883808,0.002666389127266683
18523,0.0028500050043487645,0.0011461117826596688,0.002653880676234568
18524,0.0029472514425410296,0.0011190588343780114,0.0026283118966481172
18525,0.002887593521934088,0.0011152135800228443,0.0026021945853535004
18526,0.00283194084467071,0.001110695565858795,0.0025812382151961114
18527,0.002804935375154363,0.0011010739025915052,0.002559992956110136
18528,0.0027928820153434873,0.0010918583718412223,0.0025432334224171167
18529,0.0027669633905714895,0.001090287742258751,0.0025284692322723
18530,0.0026845237989183367,0.001100522840475529,0.0025133028470308632
18531,0.0026235368407832443,0.0011051471178345734,0.002499299825502058
18532,0.0026836620130678305,0.001086005520058613,0.002490915564770819
18533,0.0028347373333380806,0.0010522670645354522,0.0024862577630970647
18534,0.0030057659264580935,0.0010192038243610451,0.002481304192490442
18535,0.0031999510683643688,0.0009832057550481456,0.0024795958481204374
18536,0.003428347469608385,0.0009411333071292133,0.0024838468040538505
18537,0.0037721518402436373,0.0008809070555281628,0.0024982962769249705
18538,0.0,0.0,0.0
18539,0.0,0.0,0.0
18540,0.0,0.0,0.0
18541,0.0,0.0,0.0
18542,0.0,0.0,0.0
18543,0.0,0.0,0.0
18544,0.0,0.0,0.0
18545,0.0,0.0,0.0
18546,0.0,0.0,0.0
18547,0.0,0.0,0.0
18548,0.0,0.0,0.0
18549,0.0,0.0,0.0
18550,0.0,0.0,0.0
18551,0.0,0.0,0.0
18552,0.0,0.0,0.0
18553,0.0,0.0,0.0
18554,0.0,0.0,0.0
18555,0.0,0.0,0.0
18556,0.0,0.0,0.0
18557,0.0,0.0,0.0
18558,0.0,0.0,0.0
18559,0.0,0.0,0.0
18560,0.0,0.0,0.0
18561,0.0,0.0,0.0
18562,0.0,0.0,0.0
18563,0.0,0.0,0.0
18564,0.0,0.0,0.0
18565,0.0,0.0,0.0
18566,0.0,0.0,0.0
18567,0.0,0.0,0.0
18568,0.0,0.0,0.0
18569,0.0,0.0,0.0
18570,0.0,0.0,0.0
18571,0.0,0.0,0.0
18572,0.0,0.0,0.0
18573,0.0,0.0,0.0
18574,0.0,0.0,0.0
18575,0.0,0.0,0.0
18576,0.0,0.0,0.0
18577,0.0,0.0,0.0
18578,0.0,0.0,0.0
18579,0.0,0.0,0.0
18580,0.0,0.0,0.0
18581,0.0,0.0,0.0
18582,0.0,0.0,0.0
18583,0.0,0.0,0.0
18584,0.0,0.0,0.0
18585,0.0,0.0,0.0
18586,0.0,0.0,0.0
18587,0.0,0.0,0.0
18588,0.0,0.0,0.0
18589,0.0,0.0,0.0
18590,0.0,0.0,0.0
18591,0.0,0.0,0.0
18592,0.0,0.0,0.0
18593,0.0,0.0,0.0
18594,0.0,0.0,0.0
18595,0.0,0.0,0.0
18596,0.0,0.0,0.0
18597,0.0,0.0,0.0
18598,0.0,0.0,0.0
18599,0.0,0.0,0.0
18600,0.0,0.0,0.0
18601,0.0,0.0,0.0
18602,0.0,0.0,0.0
18603,0.0,0.0,0.0
18604,0.0,0.0,0.0
18605,0.0,0.0,0.0
18606,0.0,0.0,0.0
18607,0.0,0.0,0.0
18608,0.0,0.0,0.0
18609,0.0,0.0,0.0
18610,0.0,0.0,0.0
18611,0.0,0.0,0.0
18612,0.0,0.0,0.0
18613,0.0,0.0,0.0
18614,0.0,0.0,0.0
18615,0.0,0.0,0.0
18616,0.0,0.0,0.0
18617,0.0,0.0,0.0
18618,0.0,0.0,0.0
18619,0.0,0.0,0.0
18620,0.0,0.0,0.0
18621,0.0,0.0,0.0
18622,0.0,0.0,0.0
18623,0.0,0.0,0.0
18624,0.0,0.0,0.0
18625,0.0,0.0,0.0
18626,0.0,0.0,0.0
18627,0.0,0.0,0.0
18628,0.0,0.0,0.0
18629,0.0,0.0,0.0
18630,0.0,0.0,0.0
18631,0.0,0.0,0.0
18632,0.0,0.0,0.0
18633,0.0,0.0,0.0
18634,0.0,0.0,0.0
18635,0.0,0.0,0.0
18636,0.0,0.0,0.0
18637,0.0,0.0,0.0
18638,0.0,0.0,0.0
18639,0.0,0.0,0.0
18640,0.0,0.0,0.0
18641,0.0,0.0,0.0
18642,0.0,0.0,0.0
18643,0.0,0.0,0.0
18644,0.0,0.0,0.0
18645,0.0,0.0,0.0
18646,0.0,0.0,0.0
18647,0.0,0.0,0.0
18648,0.0,0.0,0.0
18649,0.0,0.0,0.0
18650,0.0,0.0,0.0
18651,0.0,0.0,0.0
18652,0.0,0.0,0.0
18653,0.1500264901136004,0.3656849272350978,-0.04199495951045823
18654,0.05790828600584242,0.13808010239777335,-0.010423143409099566
18655,0.031477518032290305,0.07347130347585244,-0.0016474479520300414
18656,0.020339682716959066,0.046336653409183706,0.0018997143916062113
18657,0.0146103472020596,0.03248402594777257,0.003600023176725047
18658,0.011269799348162416,0.024502338411698726,0.0044894275084021796
18659,0.009161652875755846,0.019492198875070064,0.0049725878625264805
18660,0.007757886427038202,0.016143856750049927,0.005229785020148739
18661,0.006773024033073395,0.013804501608791691,0.00534830404822206
18662,0.006024651147665429,0.012095689034137103,0.005381323599695125
18663,0.005466232375716295,0.010804982633759423,0.005362293762142043
18664,0.004991925429199294,0.009768720404268249,0.0053171583886080145
18665,0.00458421922424106,0.008903690703940778,0.005262182420252064
18666,0.004246242549206227,0.008189269553274597,0.0051975453498760114
18667,0.003957466277192037,0.007603141318896894,0.005123106536455264
18668,0.0037115906249969217,0.007126403974462507,0.005041523511966406
18669,0.003502615304482415,0.0067416535035271395,0.004955816199462868
18670,0.0033101605827778836,0.006419196948351099,0.004868732137894201
18671,0.003144502968231949,0.006146605906339716,0.004775742757642518
18672,0.003065881658317983,0.005922757354520784,0.004671771017825745
18673,0.0029608788359068916,0.005707530658232163,0.004571064544807428
18674,0.002868005144214791,0.005500738274387693,0.004479171851724691
18675,0.0027885880649649655,0.005288094569274011,0.004387156485320877
18676,0.0027133059474271706,0.005058392736362185,0.004299010315364432
18677,0.002625536472094317,0.004818579241784889,0.004219603753015573
18678,0.002511496220971523,0.004581930814454375,0.004147922340485578
18679,0.0023959787017919175,0.00436943651149351,0.004082816895818217
18680,0.002307494324427198,0.0042040412183795865,0.004017978010020845
18681,0.0022322721779647232,0.004080524844263887,0.003951963313140698
18682,0.00215332405116636,0.003988661906664269,0.003888826599455543
18683,0.002035341168541313,0.003908926816275032,0.003828886220545559
18684,0.001957405659340232,0.003836686844722142,0.003770414093083389
18685,0.0019015205260793813,0.003765657551123685,0.00371118589305544
18686,0.001876256720119494,0.003696245427980517,0.0036485400336377432
18687,0.001824077496509858,0.003593504663799045,0.003585816155869611
18688,0.001811963312527335,0.003469789646542331,0.0035255377222168155
18689,0.0019351911945565256,0.003361715884307508,0.0034603616275329387
18690,0.0020754388410006907,0.003270248155096828,0.003396159448268351
18691,0.0021011943418409885,0.003179209221326744,0.003344957217053326
18692,0.001972976017016578,0.0030586711026444995,0.003301948261266062
18693,0.0018811168941919622,0.0029452610419380717,0.0032575176547702546
18694,0.0018551441038964951,0.002854698785046988,0.0032130512693909824
18695,0.0018421964553920244,0.0027745101338942746,0.0031737679534849118
18696,0.0017880614882041113,0.0026851258639242967,0.003138922098009797
18697,0.0017529965015830851,0.0025919887617959015,0.0031041242553937302
18698,0.0017981151774087653,0.002518881838073879,0.003065121948150944
18699,0.0018480067970784663,0.0024602079487607816,0.00302639441184526
18700,0.001834873073918851,0.0023919129348480518,0.0029909123190483976
18701,0.0018030853624099003,0.002312157265484268,0.0029548445437524895
18702,0.0018224974334763752,0.0022440145289338823,0.00292082989194783
18703,0.0018353134564591499,0.002179240003791256,0.0028898291460281197
18704,0.0018758365386154084,0.0021212323334402995,0.002862815280852564
18705,0.002043612619530226,0.002090173772412663,0.002839684104986813
18706,0.0023968113072828723,0.0021008885511044663,0.002819717903792628
18707,0.0,0.0,0.0
18708,0.0,0.0,0.0
18709,0.0,0.0,0.0
18710,0.0,0.0,0.0
18711,0.0,0.0,0.0
18712,0.0,0.0,0.0
18713,0.0,0.0,0.0
18714,0.0,0.0,0.0
18715,0.0,0.0,0.0
18716,0.0,0.0,0.0
18717,0.0,0.0,0.0
18718,0.0,0.0,0.0
18719,0.0,0.0,0.0
18720,0.0,0.0,0.0
18721,0.0,0.0,0.0
18722,0.0,0.0,0.0
18723,0.0,0.0,0.0
18724,0.0,0.0,0.0
18725,0.0,0.0,0.0
18726,0.0,0.0,0.0
18727,0.0,0.0,0.0
18728,0.0,0.0,0.0
18729,0.0,0.0,0.0
18730,0.0,0.0,0.0
18731,0.0,0.0,0.0
18732,0.0,0.0,0.0
18733,0.0,0.0,0.0
18734,0.0,0.0,0.0
18735,0.0,0.0,0.0
18736,0.0,0.0,0.0
18737,0.0,0.0,0.0
18738,0.0,0.0,0.0
18739,0.0,0.0,0.0
18740,0.0,0.0,0.0
18741,0.0,0.0,0.0
18742,0.0,0.0,0.0
18743,0.0,0.0,0.0
18744,0.0,0.0,0.0
18745,0.0,0.0,0.0
18746,0.0,0.0,0.0
18747,0.0,0.0,0.0
18748,0.0,0.0,0.0
18749,0.0,0.0,0.0
18750,0.0,0.0,0.0
18751,0.0,0.0,0.0
18752,0.0,0.0,0.0
18753,0.0,0.0,0.0
18754,0.0,0.0,0.0
18755,0.0,0.0,0.0
18756,0.0,0.0,0.0
18757,0.0,0.0,0.0
18758,0.0,0.0,0.0
18759,0.0,0.0,0.0
18760,0.0,0.0,0.0
18761,0.0,0.0,0.0
18762,0.0,0.0,0.0
18763,0.0,0.0,0.0
18764,0.0,0.0,0.0
18765,0.0,0.0,0.0
18766,0.0,0.0,0.0
18767,0.0,0.0,0.0
18768,0.0,0.0,0.0
18769,0.0,0.0,0.0
18770,0.025086934206311542,0.06578700501630556,-0.014200642246129979
18771,0.011893131500616987,0.040405102397051265,-0.010987196560055182
18772,0.004636117594781631,0.025947738112076638,-0.00901182527779298
18773,0.00042583779905051096,0.017056814970710123,-0.00766716538781006
18774,-0.002022244338649428,0.011376883917306978,-0.00661480578846441
18775,-0.003223401795145731,0.00784264803377662,-0.005658752865203725
18776,-0.0037101482858943476,0.005672611900131775,-0.00467188851294178
18777,-0.0039634292813463794,0.0041876008504724135,-0.0036281397980308296
18778,0.0,0.0,0.0
18779,0.0,0.0,0.0
18780,0.0,0.0,0.0
18781,0.0,0.0,0.0
18782,0.0,0.0,0.0
18783,0.0,0.0,0.0
18784,0.0,0.0,0.0
18785,0.0,0.0,0.0
18786,0.0,0.0,0.0
18787,0.0,0.0,0.0
18788,0.0,0.0,0.0
18789,0.0,0.0,0.0
18790,0.0,0.0,0.0
18791,0.0,0.0,0.0
18792,0.0,0.0,0.0
18793,0.0,0.0,0.0
18794,0.0,0.0,0.0
18795,0.0,0.0,0.0
18796,0.0,0.0,0.0
18797,0.0,0.0,0.0
18798,0.0,0.0,0.0
18799,0.0,0.0,0.0
18800,0.0,0.0,0.0
18801,0.0,0.0,0.0
18802,0.0,0.0,0.0
18803,0.0,0.0,0.0
18804,0.0,0.0,0.0
18805,0.0,0.0,0.0
18806,0.0,0.0,0.0
18807,0.0,0.0,0.0
18808,0.0,0.0,0.0
18809,0.0,0.0,0.0
18810,0.010436344095150213,0.04298268371649398,0.0037785156148566917
18811,0.007657163720038063,0.030113135425110377,0.005154331104890582
18812,0.0060595121842456695,0.022583778822929994,0.005847779451376704
18813,0.005015728575658825,0.017793752304399505,0.006198838956024258
18814,0.004264477387921182,0.014564425336567172,0.006364186349254445
18815,0.003715681427168171,0.012303299292335373,0.006420190764509597
18816,0.0033049224380246223,0.010656027319513896,0.0064092472908553405
18817,0.002989266801602406,0.009407206365672716,0.006359142273345311
18818,0.002770912529701965,0.008471056566843379,0.006282468599481092
18819,0.002590297286586227,0.007737741412400761,0.0061895302113350835
18820,0.0024241664183566342,0.007119099788969837,0.006091751837344403
18821,0.00229828311786824,0.006611664813985661,0.005990731513024567
18822,0.002184581158181386,0.006185106650945869,0.005885781503363118
18823,0.002078361498704164,0.0058139088706955265,0.005779476177855164
18824,0.001983308804061883,0.005492518417409655,0.005673036411746871
18825,0.0018928719030306142,0.005207235824615184,0.005565696181533439
18826,0.0018522783255460814,0.004986996863525504,0.005454206185997723
18827,0.0018485000443449274,0.004829819502041943,0.005341908262075566
18828,0.0018183788357473247,0.004685563878343285,0.00523599444384214
18829,0.0017542163418773032,0.004522020762999484,0.005136731009796531
18830,0.0016672535130428706,0.004338087159098165,0.005042512723967187
18831,0.0015916612647177576,0.004170811205594281,0.004950746009307769
18832,0.0015387391914169467,0.004034908889587698,0.0048616396903245545
18833,0.001481545270146188,0.003899972246073878,0.0047742733150436655
18834,0.001436189342491941,0.0037688126959054906,0.004681875948455171
18835,0.0014344032192717114,0.00366329638233377,0.004585557178715401
18836,0.0014253770128348376,0.0035585387954733504,0.004494446722663698
18837,0.0014203524854628133,0.0034783995200130123,0.004407722963097064
18838,0.0013908543442027227,0.003403303585343268,0.004327035066256781
18839,0.0013742141377372286,0.0033483241488359607,0.004251622287949297
18840,0.001345036087119091,0.0032942855154490876,0.004179049662143918
18841,0.0013657677493562254,0.0032739823784449767,0.004102083342251373
18842,0.0014070099556465813,0.0032662432779228326,0.004022541513019522
18843,0.0014365206440679836,0.0032446419442574543,0.003948340967358358
18844,0.001423759517704204,0.0031919854828777582,0.003880460483301201
18845,0.0013850441779102135,0.0031134965974694262,0.0038186507102665654
18846,0.0013887009276946267,0.0030562799371635697,0.0037564230532596376
18847,0.0014012857827388479,0.0030089391756826754,0.0036927459562642465
18848,0.0014011979275096126,0.0029565708204905873,0.0036323208897754587
18849,0.0013992108682584626,0.002907044821884897,0.0035745144682196913
18850,0.0013915905515070246,0.0028594387544329256,0.003521509976752881
18851,0.0014152171991284736,0.0028405029876945403,0.0034592991476403664
18852,0.0013792054868661172,0.0027872182167544782,0.003400457801518889
18853,0.0013336111395298872,0.0027236005785784005,0.003354414641192088
18854,0.0012882416117288254,0.002657148445001225,0.0033129901755925006
18855,0.0012769455483334067,0.0026106480599975093,0.003273626298341116
18856,0.001296781902330204,0.0025849059232768657,0.0032360010416500385
18857,0.0013477041396288201,0.002583634956368366,0.003198783761177058
18858,0.0014029247920353317,0.0025910061068517803,0.00316058812733433
18859,0.0014654930170842051,0.002605175551388434,0.0031254492163488206
18860,0.0015583525315003325,0.0026410948446672538,0.0030847279298192366
18861,0.0016279612206855862,0.002664514600671784,0.0030452676650685457
18862,0.0017711034826601313,0.00273476991363762,0.0030138590322881073
18863,0.001994211211943341,0.0028595828048723383,0.0029835472107690316
18864,0.0,0.0,0.0
18865,0.0,0.0,0.0
18866,0.0,0.0,0.0
18867,0.0,0.0,0.0
18868,0.0,0.0,0.0
18869,0.0,0.0,0.0
18870,0.0,0.0,0.0
18871,0.0,0.0,0.0
18872,0.0,0.0,0.0
18873,0.0,0.0,0.0
18874,0.0,0.0,0.0
18875,0.0,0.0,0.0
18876,0.0,0.0,0.0
18877,0.0,0.0,0.0
18878,0.0,0.0,0.0
18879,0.0,0.0,0.0
18880,0.0,0.0,0.0
18881,0.0,0.0,0.0
18882,0.0,0.0,0.0
18883,0.0,0.0,0.0
18884,0.0,0.0,0.0
18885,0.0,0.0,0.0
18886,0.0,0.0,0.0
18887,0.0,0.0,0.0
18888,0.0,0.0,0.0
18889,0.0,0.0,0.0
18890,0.0,0.0,0.0
18891,0.0,0.0,0.0
18892,0.0,0.0,0.0
18893,0.0,0.0,0.0
18894,0.0,0.0,0.0
18895,0.0,0.0,0.0
18896,0.0,0.0,0.0
18897,0.0,0.0,0.0
18898,0.0,0.0,0.0
18899,0.0,0.0,0.0
18900,0.0,0.0,0.0
18901,0.0,0.0,0.0
18902,0.0,0.0,0.0
18903,0.0,0.0,0.0
18904,0.0,0.0,0.0
18905,0.0,0.0,0.0
18906,0.0,0.0,0.0
18907,0.0,0.0,0.0
18908,0.0,0.0,0.0
18909,0.0,0.0,0.0
18910,0.0,0.0,0.0
18911,0.0,0.0,0.0
18912,0.0,0.0,0.0
18913,0.0,0.0,0.0
18914,0.0,0.0,0.0
18915,0.0,0.0,0.0
18916,0.0,0.0,0.0
18917,0.0,0.0,0.0
18918,0.0,0.0,0.0
18919,0.0,0.0,0.0
18920,0.0,0.0,0.0
18921,0.0,0.0,0.0
18922,0.0,0.0,0.0
18923,0.0,0.0,0.0
18924,0.0,0.0,0.0
18925,0.0,0.0,0.0
18926,0.0,0.0,0.0
18927,0.0,0.0,0.0
18928,0.0,0.0,0.0
18929,0.0,0.0,0.0
18930,0.0,0.0,0.0
18931,0.0,0.0,0.0
18932,0.014796712725849826,0.06586044034435504,-0.010928861941219609
18933,0.008402184170850664,0.03961423508872068,-0.008651124372370868
18934,0.004996291391620388,0.02553345747799611,-0.007172253550706166
18935,0.0031843733779120904,0.017543289934732913,-0.0061425989412739815
18936,0.0,0.0,0.0
18937,0.0,0.0,0.0
18938,0.0,0.0,0.0
18939,0.0,0.0,0.0
18940,0.0,0.0,0.0
18941,0.0,0.0,0.0
18942,0.0,0.0,0.0
18943,0.0,0.0,0.0
18944,0.0,0.0,0.0
18945,0.0,0.0,0.0
18946,0.0,0.0,0.0
18947,0.0,0.0,0.0
18948,0.0,0.0,0.0
18949,0.0,0.0,0.0
18950,0.0,0.0,0.0
18951,0.015562742369409271,0.06394257930269762,-0.007824175386242084
18952,0.0,0.0,0.0
18953,0.0,0.0,0.0
18954,0.0,0.0,0.0
18955,0.0,0.0,0.0
18956,0.0,0.0,0.0
18957,0.0,0.0,0.0
18958,0.0,0.0,0.0
18959,0.0,0.0,0.0
18960,0.0,0.0,0.0
18961,0.0,0.0,0.0
18962,0.0,0.0,0.0
18963,0.0,0.0,0.0
18964,0.0,0.0,0.0
18965,0.0,0.0,0.0
18966,0.0,0.0,0.0
18967,0.0,0.0,0.0
18968,0.0,0.0,0.0
18969,0.0,0.0,0.0
18970,0.0,0.0,0.0
18971,0.0,0.0,0.0
18972,0.0,0.0,0.0
18973,0.0,0.0,0.0
18974,0.0,0.0,0.0
18975,0.016472989363813462,0.08085005917787791,0.0004255917629208024
18976,0.01070724990867619,0.0502338724038665,0.0036365832044177944
18977,0.007761234653750395,0.03455509957984279,0.005143000371448324
18978,0.006048606915432454,0.025605149771923134,0.005895107443377092
18979,0.004990334392021489,0.020163156146074186,0.0062629078248178285
18980,0.004271490267032867,0.01664323431145896,0.006424276074252276
18981,0.0037745440976129263,0.014273121373736966,0.006468883496641407
18982,0.0033988935015074693,0.01258378563031485,0.006433010818033701
18983,0.003116169696772415,0.011322819654478978,0.00634189199319962
18984,0.0028115228108662226,0.010171295911792196,0.006251854326289691
18985,0.002591908085880908,0.009213021825809064,0.0061588208528985085
18986,0.0024040203865445904,0.008414896096828875,0.00605954031846094
18987,0.0022560564723884792,0.007757324809384012,0.005956897613669164
18988,0.0021509534580979803,0.007247223075181709,0.005852269090615192
18989,0.002051737699050815,0.006823407034086656,0.0057476504498657115
18990,0.0019473748604072008,0.006416397273760538,0.005641209987829342
18991,0.0018447002002118498,0.006007899816035341,0.005533878553990671
18992,0.00176109897032484,0.005642636333449598,0.0054256953425843735
18993,0.0016838357191249532,0.0053274360780716104,0.005317883786486538
18994,0.0016242170415272945,0.005077017628704608,0.005205512539601297
18995,0.001565824292732502,0.004856247695787216,0.005093659458480292
18996,0.001511800535831563,0.0046507748864862836,0.004986730136380013
18997,0.001458544335467923,0.004456308062565985,0.004886333681328714
18998,0.0014027558416295017,0.004271729930672235,0.00479613113382104
18999,0.0013605698885990484,0.0041205048401848155,0.004712457963826395
19000,0.0013288120052457372,0.0040015897733367755,0.0046308530961507634
19001,0.0013033043968861786,0.0039033514888775923,0.004547810016516484
19002,0.0012741442566854067,0.003809110338437486,0.004462951306723098
19003,0.0012329623727802834,0.0037024231430419505,0.0043776352791766344
19004,0.0011514460139094868,0.0035272435103569557,0.00430259041830098
19005,0.0010660904123634036,0.0033266233413441495,0.004231471620035961
19006,0.0009902958272007686,0.0031415607008367053,0.004157389526002234
19007,0.0009120100466365306,0.0029628942361219894,0.0040850173759009595
19008,0.0008651551354543956,0.002837709779645831,0.004010141970369693
19009,0.0008442734411383494,0.002766738196300274,0.003939132370240676
19010,0.0008497771037719104,0.0027424352499690902,0.0038745321978724268
19011,0.0008721613943568337,0.0027467375307198907,0.003814828397751641
19012,0.0009005516027779628,0.0027567278780748295,0.0037565501672184197
